,title,price,link
109,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 4GB Graphic Laptop (16 GB DDR4 RAM/1 TB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzk5NDg3MDc4ODc0MjAzOjE3MjE2NjI3ODc6c3BfbXRmOjMwMDI2MDgxODgzNzIzMjo6MDo6&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KP8PS7%2Fref%3Dsr_1_124_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662787%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
110,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,04,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk4MDU5NzIyNzAwMjAzOjE3MjE2NjI3MDE6c3BfYXRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.AgylnyZyRtUrvE1Rou7559RhWY1z2q9oLdH5F5eYDh5SJ7MrCAad2OV9XEl5zhbUrxC-qp4R5Re1r6BaqUBTX1ZUPZc_cXnhVgIhaVAt7YJ89I_kK7RHzx6OjV5aCbT_5GCA34J0dtnVlfKAMffXk_cwR2nuSQzQMP0JTAwA6ZWmJhATFR01sBAS-Ynb53bwcmZk_m-MgYbL1_dQFUJxtcaj1Ra1s6pJrXPQ60mjhAM.xWJv3GRGHpjnuY8hNO3vK9pDJQKSyqLffCvEiew8nxU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662701%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
111,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","65,980",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_125?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-125
112,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  ","38,990",https://amazon.in//Dell-i3-1305U-Processor-39-62cm-GraphicsWin/dp/B0CNZ8MDLV/ref=sr_1_126?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-126
113,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Win11 Home/16GB RAM/512GB SSD/MS Office) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Backlit Keyboard, Steel Gray, 1.59KG  ","51,990",https://amazon.in//Acer-i7-1255U-Premium-AL15-52-Keyboard/dp/B0D4VQP8M8/ref=sr_1_127?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-127
114,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/512 GB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","48,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4ZBJLT9/ref=sr_1_128?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-128
115,"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,990",https://amazon.in//Primebook-4G-Android-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_129?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-129
116,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","39,890",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_15?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.AgylnyZyRtUrvE1Rou7559RhWY1z2q9oLdH5F5eYDh5SJ7MrCAad2OV9XEl5zhbUrxC-qp4R5Re1r6BaqUBTX1ZUPZc_cXnhVgIhaVAt7YJ89I_kK7RHzx6OjV5aCbT_5GCA34J0dtnVlfKAMffXk_cwR2nuSQzQMP0JTAwA6ZWmJhATFR01sBAS-Ynb53bwcmZk_m-MgYbL1_dQFUJxtcaj1Ra1s6pJrXPQ60mjhAM.xWJv3GRGHpjnuY8hNO3vK9pDJQKSyqLffCvEiew8nxU&dib_tag=se&keywords=laptop&qid=1721662701&sprefix=laptop%2Caps%2C273&sr=8-15
117,"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS  ","63,990",https://amazon.in//ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS/dp/B09YHCC26T/ref=sr_1_130?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-130
118,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fa1307TX  ","67,990",https://amazon.in//HP-i5-13420H-15-6-inch-speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_131?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-131
119,"HP Pavilion Plus Laptop AMD RYZEN AI Powered 7-7840U, 14-inch (35.6 cm) OLED, 2.8K UWVA, 16GB RAM, 1TB SSD, Radeon 780M Graphics, B&O, Backlit KB,(Win 11, XBOX Game Pass, Silver, 1.44kg),14-ey0789AU  ","73,450",https://amazon.in//HP-Pavilion-Powered-Graphics-14-ey0789AU/dp/B0CJ2KTSV5/ref=sr_1_132?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.3ZZAWLGt01mgbQF_Ji520q-Uj0OevrRdU0BwaojmO6GEZF5t6J5rzr1TRduA79YN6-FQrSGKlyY93tDVP4kA2-iJ7AftzAIg_sF7HjqE4GAldB6cvJjcHnpG3unZ-CTKtnrCE_A9vnpTxA8GtVZDup772mtwMVeyuz0ywCQ0xMQRNqq7Djoejjw_Yxssa10L996zLotorhyjt28hW1NBTO5WeF5zH-F6j4HTfFr8VY0.Tz2cQUM3b78WtIaYc9n2Lm9yiU1QSug4GCxCCfWY6lQ&dib_tag=se&keywords=laptop&qid=1721662787&sprefix=laptop%2Caps%2C273&sr=8-132
120,"TABLE MAGIC XL-Pro Laptop Table Mat Finish| Work at Home Table| Study Table| Over Bed Table | Alloy Steel, Black  ","2,666",https://amazon.in/https://aax-eu.amazon.in/x/c/JOsvjOhtT-Tz6uXJvuwB6w8AAAGQ2xlPRAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICA7VVSh/https://www.amazon.in/TABLE-XL-Pro-Multipurpose-Black/dp/B0BFPNL98N/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7%3Aamzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&crid=1ERF41KBXZZUQ&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9.Q0BEpdzsHyLXc_ZNAV4u9g.LSH7L7Vr13ZaJTi4kjWtH-ydFM4PLJSfkIM-j0Q6ufw&dib_tag=se&keywords=laptop&pd_rd_i=B0BFPNL98N&pd_rd_r=a84cfd8a-b686-4643-b91f-14d71d70129e&pd_rd_w=dbqS8&pd_rd_wg=k2BrO&pf_rd_p=c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&pf_rd_r=MDSJF50RNM6MTF0T8ZFN&qid=1721662787&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C273&sr=1-113-55679f55-dd28-42e2-aed8-9d76ff9bea0b
121,"(Refurbished) Dell Latitude Laptop 7390 Intel Core i7 Mobile-8th Gen Processor, 16 GB Ram & 2TB SSD, 13.3 Inches FHD 1080p 1.17KG Light Weight Notebook Computer  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjYwMTc4NDQ1MzgyMjAzOjE3MjE2NjI3OTU6c3BfYXRmX25leHQ6MjAxMjQ0NDMxNzY4OTg6OjA6Og&url=%2FRenewed-Dell-Latitude-Mobile-8th-Processor%2Fdp%2FB0BVZXZ9L1%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662795%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
122,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 64 GB Ram & 256 GB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","33,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjYwMTc4NDQ1MzgyMjAzOjE3MjE2NjI3OTU6c3BfYXRmX25leHQ6MzAwMTUzMTM5MDY1NDMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXXB81LP%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662795%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
123,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), â€ŽFX706HF-HX018W  ","49,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_131?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-131
124,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE007DIN  ","57,990",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007DIN/dp/B0CHM91SJ3/ref=sr_1_132?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-132
125,Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"44,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_133?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-133
126,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,850",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_134?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-134
127,"(Refurbished) HP Chromebook 13 G1 6th Gen Intel Core m5 FHD Thin & Light Laptop (8 GB RAM| 32 GB eMMC Storage| 13.3"" (33.8 cm) FHD| Chrome OS| WiFi| Bluetooth| Webcam| Intel Graphics)  ","12,995",https://amazon.in//Refurbished-HP-Chromebook-Bluetooth-Graphics/dp/B0D335SPLQ/ref=sr_1_16?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.AgylnyZyRtUrvE1Rou7559RhWY1z2q9oLdH5F5eYDh5SJ7MrCAad2OV9XEl5zhbUrxC-qp4R5Re1r6BaqUBTX1ZUPZc_cXnhVgIhaVAt7YJ89I_kK7RHzx6OjV5aCbT_5GCA34J0dtnVlfKAMffXk_cwR2nuSQzQMP0JTAwA6ZWmJhATFR01sBAS-Ynb53bwcmZk_m-MgYbL1_dQFUJxtcaj1Ra1s6pJrXPQ60mjhAM.xWJv3GRGHpjnuY8hNO3vK9pDJQKSyqLffCvEiew8nxU&dib_tag=se&keywords=laptop&qid=1721662701&sprefix=laptop%2Caps%2C273&sr=8-16
128,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","50,490",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_135?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-135
129,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","89,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_136?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-136
130,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)  ","18,999",https://amazon.in//Refurbished-HP-Windows-Bluetooth-Graphics/dp/B0CX17V424/ref=sr_1_137?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-137
131,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","27,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_138?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.q4W4udq7j_DJYnw8tMT2eaGaiOtRkFPPskTtBHorpnYVOjtjFtwIhGr__bavSG0FrWLVkyuX2nNmtB1pknJhbFg-bxHtGnNQOBSMcjev7EKfb0q2Vx23INXKHd3dJyHHbrgQScx7wMhJsaloFVqh554ffJZ6LK1_JFCi0RQ6tt3PYsQHupONcm6eATn2BT-at9UOQvMug3lLvmS1Lw44VOnWAZgDnaFtAhB-kGspwo4.nnbxo9xmur1SdW2mgg0CI07uUsdK8j7Bs-XaQwY9Fe4&dib_tag=se&keywords=laptop&qid=1721662795&sprefix=laptop%2Caps%2C273&sr=8-138
